# step, loss_train, loss_test, metrics_test
6.000000000000000000e+01 4.668978229165077209e-02 2.671416282653808594e+00 1.364288926124572754e-01 7.522873580455780029e-02 2.925649471580982208e-02 3.937061876058578491e-02 1.364288926124572754e-01 7.522873580455780029e-02
6.100000000000000000e+01 4.732637107372283936e-02 2.645566463470458984e+00 1.404969096183776855e-01 7.653507590293884277e-02 2.848451957106590271e-02 3.731595724821090698e-02 1.404969096183776855e-01 7.653507590293884277e-02
6.200000000000000000e+01 4.545716941356658936e-02 2.620904922485351562e+00 1.445472240447998047e-01 7.795938849449157715e-02 2.527331374585628510e-02 3.574409335851669312e-02 1.445472240447998047e-01 7.795938849449157715e-02
6.300000000000000000e+01 4.018787667155265808e-02 2.599196910858154297e+00 1.490354686975479126e-01 7.988411933183670044e-02 1.984449662268161774e-02 3.514173999428749084e-02 1.490354686975479126e-01 7.988411933183670044e-02
6.400000000000000000e+01 3.281545266509056091e-02 2.577019453048706055e+00 1.540973335504531860e-01 8.240634948015213013e-02 1.384346187114715576e-02 3.375346213579177856e-02 1.540973335504531860e-01 8.240634948015213013e-02
6.500000000000000000e+01 2.749280631542205811e-02 2.553292989730834961e+00 1.594304293394088745e-01 8.524534106254577637e-02 9.964236058294773102e-03 3.102555871009826660e-02 1.594304293394088745e-01 8.524534106254577637e-02
6.600000000000000000e+01 2.707978896796703339e-02 2.531420469284057617e+00 1.644100844860076904e-01 8.783431351184844971e-02 9.535317309200763702e-03 2.852237224578857422e-02 1.644100844860076904e-01 8.783431351184844971e-02
6.700000000000000000e+01 2.935946546494960785e-02 2.513080358505249023e+00 1.683952361345291138e-01 8.957502245903015137e-02 1.090130303055047989e-02 2.728230133652687073e-02 1.683952361345291138e-01 8.957502245903015137e-02
6.800000000000000000e+01 2.993396110832691193e-02 2.496152400970458984e+00 1.711138635873794556e-01 9.016892313957214355e-02 1.133563369512557983e-02 2.684593200683593750e-02 1.711138635873794556e-01 9.016892313957214355e-02
6.900000000000000000e+01 2.807846292853355408e-02 2.478845357894897461e+00 1.728974878787994385e-01 8.982505649328231812e-02 1.024703774601221085e-02 2.686127088963985443e-02 1.728974878787994385e-01 8.982505649328231812e-02
7.000000000000000000e+01 2.693503722548484802e-02 2.460088729858398438e+00 1.745619326829910278e-01 8.916839957237243652e-02 9.341637603938579559e-03 2.721545659005641937e-02 1.745619326829910278e-01 8.916839957237243652e-02
7.100000000000000000e+01 2.869287878274917603e-02 2.437490701675415039e+00 1.769987940788269043e-01 8.890409767627716064e-02 1.004882808774709702e-02 2.714493684470653534e-02 1.769987940788269043e-01 8.890409767627716064e-02
7.200000000000000000e+01 3.244926407933235168e-02 2.410817861557006836e+00 1.807456165552139282e-01 8.947011083364486694e-02 1.208990067243576050e-02 2.651328593492507935e-02 1.807456165552139282e-01 8.947011083364486694e-02
7.300000000000000000e+01 3.625497221946716309e-02 2.384425878524780273e+00 1.857512444257736206e-01 9.086496382951736450e-02 1.429627463221549988e-02 2.673241496086120605e-02 1.857512444257736206e-01 9.086496382951736450e-02
7.400000000000000000e+01 3.882825747132301331e-02 2.361219644546508789e+00 1.914243847131729126e-01 9.270582348108291626e-02 1.568757370114326477e-02 2.842328883707523346e-02 1.914243847131729126e-01 9.270582348108291626e-02
7.500000000000000000e+01 3.963320329785346985e-02 2.339042663574218750e+00 1.969664245843887329e-01 9.448397904634475708e-02 1.586402021348476410e-02 3.010247275233268738e-02 1.969664245843887329e-01 9.448397904634475708e-02
7.600000000000000000e+01 3.888363391160964966e-02 2.316273927688598633e+00 2.018278539180755615e-01 9.587986022233963013e-02 1.508241146802902222e-02 3.059057518839836121e-02 2.018278539180755615e-01 9.587986022233963013e-02
7.700000000000000000e+01 3.728045895695686340e-02 2.294278383255004883e+00 2.059776932001113892e-01 9.691950678825378418e-02 1.394714135676622391e-02 3.022507205605506897e-02 2.059776932001113892e-01 9.691950678825378418e-02
7.800000000000000000e+01 3.551125526428222656e-02 2.273291110992431641e+00 2.098122537136077881e-01 9.786541014909744263e-02 1.295136939734220505e-02 2.933918870985507965e-02 2.098122537136077881e-01 9.786541014909744263e-02
7.900000000000000000e+01 3.433625772595405579e-02 2.252441406250000000e+00 2.138244509696960449e-01 9.895903617143630981e-02 1.241771597415208817e-02 2.815474197268486023e-02 2.138244509696960449e-01 9.895903617143630981e-02
8.000000000000000000e+01 3.430014476180076599e-02 2.231691837310791016e+00 2.182777822017669678e-01 1.002232730388641357e-01 1.243413519114255905e-02 2.736922539770603180e-02 2.182777822017669678e-01 1.002232730388641357e-01
